text,label
Bajaj Finserv EMI payment | Ref:36cf9299 | Amount: INR 1145.88,EMI
Zerodha stock purchase | Ref:af5596b1 | Amount: INR 24225.72,Investment
Zerodha stock purchase | Ref:962d9716 | Amount: INR 33454.36,Investment
IKEA furniture shopping | Ref:38b84d11 | Amount: INR 46340.97,Shopping
SBI car loan EMI | Ref:4444e7c6 | Amount: INR 42001.81,EMI
PPF contribution | Ref:e85fb8b5 | Amount: INR 4769.49,Investment
Credit card EMI installment | Ref:9cf0142a | Amount: INR 33911.04,EMI
Personal loan EMI deduction | Ref:78bb8726 | Amount: INR 48482.57,EMI
Groww ETF investment | Ref:fb9c1bb9 | Amount: INR 37747.2,Investment
McDonald's meal payment | Ref:d499c5bf | Amount: INR 19614.24,Food
Reliance Digital purchase | Ref:d0fe4404 | Amount: INR 24530.17,Shopping
Zomato dinner bill | Ref:bb987fa0 | Amount: INR 1602.84,Food
Grocery purchase at Big Bazaar | Ref:847b5a35 | Amount: INR 35661.88,Food
Myntra clothing order | Ref:56fa3bfe | Amount: INR 46545.9,Shopping
Flipkart electronics purchase | Ref:aac38c80 | Amount: INR 20296.26,Shopping
Zomato dinner bill | Ref:26120b22 | Amount: INR 33480.48,Food
Credit card EMI installment | Ref:59178972 | Amount: INR 6483.93,EMI
Amazon online shopping | Ref:2e90894e | Amount: INR 33043.62,Shopping
McDonald's meal payment | Ref:b4f1f2fb | Amount: INR 20238.54,Food
Zomato dinner bill | Ref:b88109fb | Amount: INR 3899.41,Food
Fixed deposit investment | Ref:110f1f71 | Amount: INR 24660.83,Investment
IKEA furniture shopping | Ref:45d67003 | Amount: INR 38635.66,Shopping
Flipkart electronics purchase | Ref:41ba6d03 | Amount: INR 32880.1,Shopping
IndiGo flight ticket | Ref:1c1707c6 | Amount: INR 30416.08,Travel
SBI car loan EMI | Ref:24ea2317 | Amount: INR 4778.49,EMI
RedBus bus ticket | Ref:2b5ffcc8 | Amount: INR 24155.42,Travel
Myntra clothing order | Ref:592e0dd9 | Amount: INR 20728.44,Shopping
Myntra clothing order | Ref:f8e49605 | Amount: INR 41751.87,Shopping
Restaurant dining at | Ref:52eef8d0 | Amount: INR 41767.44,Food
Restaurant dining at | Ref:271472c0 | Amount: INR 19527.49,Food
Reliance Digital purchase | Ref:4f577d8b | Amount: INR 41159.63,Shopping
SBI car loan EMI | Ref:fd7764d8 | Amount: INR 7263.15,EMI
IKEA furniture shopping | Ref:f28d6c39 | Amount: INR 18782.2,Shopping
PPF contribution | Ref:1a394185 | Amount: INR 44144.79,Investment
Zerodha stock purchase | Ref:59fefd1e | Amount: INR 45646.01,Investment
McDonald's meal payment | Ref:2c85bdc8 | Amount: INR 4928.88,Food
Bajaj Finserv EMI payment | Ref:8a9a32db | Amount: INR 42377.9,EMI
Grocery purchase at Big Bazaar | Ref:fa241f4d | Amount: INR 11645.91,Food
IKEA furniture shopping | Ref:5b11ab6e | Amount: INR 37631.54,Shopping
SIP investment in mutual fund | Ref:a2879c77 | Amount: INR 4587.16,Investment
Groww ETF investment | Ref:320f2701 | Amount: INR 20970.62,Investment
Reliance Digital purchase | Ref:65165359 | Amount: INR 45541.77,Shopping
Swiggy order payment | Ref:44b35d65 | Amount: INR 8411.37,Food
SIP investment in mutual fund | Ref:09dca39b | Amount: INR 576.86,Investment
Groww ETF investment | Ref:09d4ee4a | Amount: INR 30807.95,Investment
Petrol pump fuel payment | Ref:11802199 | Amount: INR 33537.1,Travel
Fixed deposit investment | Ref:b179f779 | Amount: INR 48303.65,Investment
SBI car loan EMI | Ref:e2562690 | Amount: INR 40816.59,EMI
Zerodha stock purchase | Ref:8f30fd52 | Amount: INR 25815.48,Investment
Amazon online shopping | Ref:30a89a85 | Amount: INR 3645.87,Shopping
Flipkart electronics purchase | Ref:131a84e7 | Amount: INR 25270.22,Shopping
RedBus bus ticket | Ref:35027284 | Amount: INR 19905.39,Travel
IndiGo flight ticket | Ref:6d22786a | Amount: INR 34837.48,Travel
SIP investment in mutual fund | Ref:777f0065 | Amount: INR 38619.76,Investment
IKEA furniture shopping | Ref:ce838c41 | Amount: INR 14247.12,Shopping
Bajaj Finserv EMI payment | Ref:b97d9b81 | Amount: INR 12167.11,EMI
Fixed deposit investment | Ref:91214c2c | Amount: INR 18456.69,Investment
IndiGo flight ticket | Ref:7d9822ee | Amount: INR 32701.08,Travel
Restaurant dining at | Ref:7fc05c5e | Amount: INR 46808.9,Food
MakeMyTrip hotel booking | Ref:b19ab826 | Amount: INR 28122.9,Travel
PPF contribution | Ref:add4c8f4 | Amount: INR 17797.6,Investment
Reliance Digital purchase | Ref:42efc88c | Amount: INR 263.75,Shopping
Swiggy order payment | Ref:9c76def4 | Amount: INR 26052.86,Food
MakeMyTrip hotel booking | Ref:0a9c99de | Amount: INR 21914.02,Travel
Reliance Digital purchase | Ref:2375452a | Amount: INR 15816.78,Shopping
Zerodha stock purchase | Ref:65f4d2de | Amount: INR 15210.93,Investment
PPF contribution | Ref:8bb3c4c6 | Amount: INR 6104.12,Investment
PPF contribution | Ref:9c748b17 | Amount: INR 15539.19,Investment
Fixed deposit investment | Ref:ece02574 | Amount: INR 39903.32,Investment
Swiggy order payment | Ref:fb4ae818 | Amount: INR 47933.33,Food
Amazon online shopping | Ref:31b56031 | Amount: INR 36900.17,Shopping
HDFC home loan EMI | Ref:cf7497ce | Amount: INR 20765.42,EMI
Swiggy order payment | Ref:ef13e931 | Amount: INR 34299.52,Food
HDFC home loan EMI | Ref:000b9b82 | Amount: INR 38875.46,EMI
IKEA furniture shopping | Ref:c19428fb | Amount: INR 29706.3,Shopping
Dominos pizza order | Ref:4681db6a | Amount: INR 10036.43,Food
Credit card EMI installment | Ref:80a6542e | Amount: INR 46957.28,EMI
Reliance Digital purchase | Ref:89b22ce7 | Amount: INR 47626.06,Shopping
Petrol pump fuel payment | Ref:8540909b | Amount: INR 42449.84,Travel
SBI car loan EMI | Ref:cf4d3651 | Amount: INR 11127.67,EMI
Amazon online shopping | Ref:a03b5465 | Amount: INR 39375.9,Shopping
Bajaj Finserv EMI payment | Ref:a95eda44 | Amount: INR 6107.07,EMI
Myntra clothing order | Ref:d133c28a | Amount: INR 20069.56,Shopping
IRCTC train ticket booking | Ref:eb01e154 | Amount: INR 47767.48,Travel
Zerodha stock purchase | Ref:5c736863 | Amount: INR 12723.79,Investment
Grocery purchase at Big Bazaar | Ref:6cb05e5e | Amount: INR 37666.28,Food
IKEA furniture shopping | Ref:a9dd55eb | Amount: INR 35254.09,Shopping
PPF contribution | Ref:4a54bc9b | Amount: INR 48818.66,Investment
Grocery purchase at Big Bazaar | Ref:fb6178d7 | Amount: INR 45609.56,Food
Petrol pump fuel payment | Ref:92bccba3 | Amount: INR 19216.98,Travel
Flipkart electronics purchase | Ref:1779c06e | Amount: INR 3683.77,Shopping
Credit card EMI installment | Ref:830c4fbe | Amount: INR 27096.33,EMI
McDonald's meal payment | Ref:3743ffbd | Amount: INR 28382.61,Food
McDonald's meal payment | Ref:65133763 | Amount: INR 5419.48,Food
Zerodha stock purchase | Ref:64870c14 | Amount: INR 43408.1,Investment
Zerodha stock purchase | Ref:b1046741 | Amount: INR 43742.93,Investment
Ola cab fare | Ref:cb501a2e | Amount: INR 36717.13,Travel
Restaurant dining at | Ref:640a53b5 | Amount: INR 19400.76,Food
SIP investment in mutual fund | Ref:c26f245f | Amount: INR 16679.3,Investment
Personal loan EMI deduction | Ref:5df2a4bc | Amount: INR 11037.1,EMI
HDFC home loan EMI | Ref:cd4487af | Amount: INR 24648.16,EMI
Personal loan EMI deduction | Ref:a9ee1ad4 | Amount: INR 42680.02,EMI
IKEA furniture shopping | Ref:e2f581b9 | Amount: INR 11778.07,Shopping
Fixed deposit investment | Ref:a1ae7e95 | Amount: INR 33461.04,Investment
McDonald's meal payment | Ref:19bcc693 | Amount: INR 14140.68,Food
Swiggy order payment | Ref:d11a0030 | Amount: INR 1122.23,Food
Groww ETF investment | Ref:a9522b66 | Amount: INR 8527.4,Investment
IRCTC train ticket booking | Ref:a0de9159 | Amount: INR 47858.06,Travel
SIP investment in mutual fund | Ref:069ce4d9 | Amount: INR 23607.86,Investment
Myntra clothing order | Ref:19d0d24a | Amount: INR 19449.64,Shopping
IKEA furniture shopping | Ref:1468f8ea | Amount: INR 12978.79,Shopping
IRCTC train ticket booking | Ref:79fff676 | Amount: INR 23046.4,Travel
Grocery purchase at Big Bazaar | Ref:58e4ffed | Amount: INR 18669.71,Food
HDFC home loan EMI | Ref:ab10dbdb | Amount: INR 32832.49,EMI
HDFC home loan EMI | Ref:ed208928 | Amount: INR 17196.41,EMI
Personal loan EMI deduction | Ref:d9ea5c09 | Amount: INR 25354.35,EMI
Groww ETF investment | Ref:56869f8b | Amount: INR 45746.6,Investment
Bajaj Finserv EMI payment | Ref:c8a0828b | Amount: INR 11726.02,EMI
IKEA furniture shopping | Ref:d189415b | Amount: INR 41827.79,Shopping
RedBus bus ticket | Ref:edf7d175 | Amount: INR 43737.73,Travel
PPF contribution | Ref:2fb45dda | Amount: INR 26705.82,Investment
Flipkart electronics purchase | Ref:419bc01a | Amount: INR 31915.33,Shopping
IndiGo flight ticket | Ref:4c0385d7 | Amount: INR 29546.08,Travel
Dominos pizza order | Ref:188c4f35 | Amount: INR 6978.81,Food
Cafe coffee purchase at | Ref:e10a2f6b | Amount: INR 626.33,Food
SIP investment in mutual fund | Ref:93f60dec | Amount: INR 1013.78,Investment
Swiggy order payment | Ref:336b95b7 | Amount: INR 989.38,Food
Groww ETF investment | Ref:0bbac372 | Amount: INR 11474.74,Investment
Grocery purchase at Big Bazaar | Ref:9fda4957 | Amount: INR 23064.05,Food
Bajaj Finserv EMI payment | Ref:644de286 | Amount: INR 44111.73,EMI
Reliance Digital purchase | Ref:1603c40d | Amount: INR 37013.63,Shopping
Credit card EMI installment | Ref:59dbf4f0 | Amount: INR 27248.66,EMI
Grocery purchase at Big Bazaar | Ref:47ab0424 | Amount: INR 37271.35,Food
Petrol pump fuel payment | Ref:33247cb6 | Amount: INR 37526.05,Travel
SBI car loan EMI | Ref:75c73c65 | Amount: INR 24489.8,EMI
IKEA furniture shopping | Ref:2333a873 | Amount: INR 12229.17,Shopping
Swiggy order payment | Ref:6fe827d5 | Amount: INR 33367.94,Food
IndiGo flight ticket | Ref:f1022bfb | Amount: INR 34062.11,Travel
IKEA furniture shopping | Ref:f0cbf020 | Amount: INR 15340.45,Shopping
SBI car loan EMI | Ref:61d37a09 | Amount: INR 46887.5,EMI
HDFC home loan EMI | Ref:f3800fb1 | Amount: INR 16534.78,EMI
Ola cab fare | Ref:0865d03a | Amount: INR 20566.23,Travel
MakeMyTrip hotel booking | Ref:552a9fc3 | Amount: INR 33858.78,Travel
Fixed deposit investment | Ref:0f05a198 | Amount: INR 27583.75,Investment
Swiggy order payment | Ref:8c5244a6 | Amount: INR 1287.42,Food
SIP investment in mutual fund | Ref:c7871dc2 | Amount: INR 41181.0,Investment
Groww ETF investment | Ref:cd54b2b3 | Amount: INR 45369.98,Investment
IndiGo flight ticket | Ref:18f2b841 | Amount: INR 31586.07,Travel
Groww ETF investment | Ref:8967ca05 | Amount: INR 27999.93,Investment
Cafe coffee purchase at | Ref:0785f4bb | Amount: INR 342.89,Food
HDFC home loan EMI | Ref:673e0bed | Amount: INR 8117.52,EMI
Reliance Digital purchase | Ref:0de42885 | Amount: INR 32274.73,Shopping
Cafe coffee purchase at | Ref:4e28abac | Amount: INR 6977.8,Food
Ola cab fare | Ref:20188eb0 | Amount: INR 9295.12,Travel
Fixed deposit investment | Ref:f08ea4c1 | Amount: INR 6369.03,Investment
IRCTC train ticket booking | Ref:eae411f4 | Amount: INR 35170.99,Travel
Dominos pizza order | Ref:b6fea947 | Amount: INR 42817.91,Food
McDonald's meal payment | Ref:7f2dfd95 | Amount: INR 40603.85,Food
McDonald's meal payment | Ref:a16ea43e | Amount: INR 13017.81,Food
Fixed deposit investment | Ref:4badc91e | Amount: INR 23270.18,Investment
Grocery purchase at Big Bazaar | Ref:fcb531ec | Amount: INR 1727.13,Food
IndiGo flight ticket | Ref:dc60c917 | Amount: INR 29281.98,Travel
PPF contribution | Ref:cf9f17e9 | Amount: INR 35326.92,Investment
Amazon online shopping | Ref:a614b007 | Amount: INR 32763.83,Shopping
Uber ride payment | Ref:f5811253 | Amount: INR 36653.62,Travel
Ola cab fare | Ref:c5522c7b | Amount: INR 23551.15,Travel
PPF contribution | Ref:91643f4a | Amount: INR 5883.11,Investment
MakeMyTrip hotel booking | Ref:c222bef8 | Amount: INR 27191.07,Travel
Ola cab fare | Ref:75b22ba0 | Amount: INR 33112.77,Travel
McDonald's meal payment | Ref:f87df431 | Amount: INR 16210.74,Food
Restaurant dining at | Ref:d06e100c | Amount: INR 45571.81,Food
Personal loan EMI deduction | Ref:e0aaaebf | Amount: INR 14707.92,EMI
Fixed deposit investment | Ref:95a456e0 | Amount: INR 20813.48,Investment
HDFC home loan EMI | Ref:20bd6c60 | Amount: INR 19894.08,EMI
Cafe coffee purchase at | Ref:7e9cdaf7 | Amount: INR 30803.57,Food
Fixed deposit investment | Ref:28e142b6 | Amount: INR 43687.54,Investment
Groww ETF investment | Ref:b03fc4c3 | Amount: INR 37038.53,Investment
Reliance Digital purchase | Ref:d4e33165 | Amount: INR 29133.09,Shopping
Myntra clothing order | Ref:abe489c4 | Amount: INR 45972.89,Shopping
Dominos pizza order | Ref:648f8f20 | Amount: INR 46042.5,Food
Fixed deposit investment | Ref:1123a7c4 | Amount: INR 22614.51,Investment
SIP investment in mutual fund | Ref:701a65be | Amount: INR 2576.39,Investment
Credit card EMI installment | Ref:ada8747e | Amount: INR 20769.46,EMI
SBI car loan EMI | Ref:b24d51e1 | Amount: INR 31461.96,EMI
Amazon online shopping | Ref:ebde06c6 | Amount: INR 43428.21,Shopping
McDonald's meal payment | Ref:f03fa506 | Amount: INR 3458.02,Food
Swiggy order payment | Ref:ebaba32a | Amount: INR 28804.88,Food
Myntra clothing order | Ref:56af028d | Amount: INR 20139.57,Shopping
Cafe coffee purchase at | Ref:7131ec12 | Amount: INR 40624.11,Food
Credit card EMI installment | Ref:5a37e1df | Amount: INR 9750.56,EMI
Flipkart electronics purchase | Ref:76a481bb | Amount: INR 17120.23,Shopping
RedBus bus ticket | Ref:1e4e42b7 | Amount: INR 24955.53,Travel
Zerodha stock purchase | Ref:9040d1f8 | Amount: INR 40923.88,Investment
IRCTC train ticket booking | Ref:512fd04a | Amount: INR 24625.23,Travel
Cafe coffee purchase at | Ref:7f71e0a0 | Amount: INR 8969.95,Food
Grocery purchase at Big Bazaar | Ref:9d35e3b5 | Amount: INR 18713.51,Food
PPF contribution | Ref:d29a8f86 | Amount: INR 12395.75,Investment
PPF contribution | Ref:509ea7d9 | Amount: INR 22902.38,Investment
Myntra clothing order | Ref:f58a056b | Amount: INR 20661.62,Shopping
MakeMyTrip hotel booking | Ref:1a517627 | Amount: INR 20689.77,Travel
Swiggy order payment | Ref:141280df | Amount: INR 30826.05,Food
IRCTC train ticket booking | Ref:aa428473 | Amount: INR 8001.93,Travel
Petrol pump fuel payment | Ref:7107811d | Amount: INR 34290.39,Travel
SBI car loan EMI | Ref:18fb8ce8 | Amount: INR 35654.49,EMI
MakeMyTrip hotel booking | Ref:eeaaf8cf | Amount: INR 35209.75,Travel
Fixed deposit investment | Ref:6f252e03 | Amount: INR 22130.11,Investment
Flipkart electronics purchase | Ref:16b19ad2 | Amount: INR 27722.66,Shopping
IKEA furniture shopping | Ref:a365db32 | Amount: INR 39184.18,Shopping
MakeMyTrip hotel booking | Ref:4d98c0cb | Amount: INR 36823.0,Travel
Restaurant dining at | Ref:6f446248 | Amount: INR 35246.47,Food
Zerodha stock purchase | Ref:a5e2b597 | Amount: INR 78.64,Investment
Flipkart electronics purchase | Ref:8d743c9d | Amount: INR 1416.14,Shopping
Restaurant dining at | Ref:f4086d14 | Amount: INR 9532.88,Food
Myntra clothing order | Ref:e47ce323 | Amount: INR 15593.85,Shopping
Reliance Digital purchase | Ref:63800250 | Amount: INR 13591.2,Shopping
Bajaj Finserv EMI payment | Ref:d4131161 | Amount: INR 14063.77,EMI
MakeMyTrip hotel booking | Ref:696da515 | Amount: INR 8394.01,Travel
Flipkart electronics purchase | Ref:43921cc0 | Amount: INR 1651.35,Shopping
IKEA furniture shopping | Ref:a6b68941 | Amount: INR 31452.69,Shopping
Personal loan EMI deduction | Ref:c4b7de42 | Amount: INR 33925.87,EMI
Bajaj Finserv EMI payment | Ref:d9b82e32 | Amount: INR 38536.46,EMI
IndiGo flight ticket | Ref:5de3b247 | Amount: INR 27539.78,Travel
SIP investment in mutual fund | Ref:39a14da2 | Amount: INR 46315.2,Investment
HDFC home loan EMI | Ref:74499dbe | Amount: INR 46268.5,EMI
IKEA furniture shopping | Ref:4269d97f | Amount: INR 23659.92,Shopping
Uber ride payment | Ref:ac37f8dc | Amount: INR 48707.67,Travel
Amazon online shopping | Ref:3ba774e8 | Amount: INR 20646.44,Shopping
Groww ETF investment | Ref:1088b214 | Amount: INR 42388.24,Investment
Personal loan EMI deduction | Ref:d45a8164 | Amount: INR 46082.12,EMI
Reliance Digital purchase | Ref:41b4aaad | Amount: INR 32319.75,Shopping
IKEA furniture shopping | Ref:782eb43c | Amount: INR 10382.22,Shopping
Groww ETF investment | Ref:7ff8052c | Amount: INR 46861.29,Investment
MakeMyTrip hotel booking | Ref:ddcdd2d4 | Amount: INR 41173.74,Travel
IRCTC train ticket booking | Ref:8ef0bdcb | Amount: INR 748.74,Travel
Myntra clothing order | Ref:b7bdfa78 | Amount: INR 13549.73,Shopping
Ola cab fare | Ref:91421a8d | Amount: INR 41186.13,Travel
Credit card EMI installment | Ref:756f0851 | Amount: INR 14891.28,EMI
Grocery purchase at Big Bazaar | Ref:8d707e25 | Amount: INR 9385.21,Food
Swiggy order payment | Ref:286b6dc9 | Amount: INR 12142.9,Food
Restaurant dining at | Ref:7801af70 | Amount: INR 26799.54,Food
Bajaj Finserv EMI payment | Ref:87977d08 | Amount: INR 8417.03,EMI
Zomato dinner bill | Ref:60a8f98c | Amount: INR 36353.03,Food
HDFC home loan EMI | Ref:95830a23 | Amount: INR 10203.82,EMI
RedBus bus ticket | Ref:7048971e | Amount: INR 26704.2,Travel
SIP investment in mutual fund | Ref:f5ebd0c9 | Amount: INR 22225.43,Investment
Dominos pizza order | Ref:313e0078 | Amount: INR 18068.34,Food
Ola cab fare | Ref:7a789f78 | Amount: INR 28250.32,Travel
Zerodha stock purchase | Ref:469dc834 | Amount: INR 6871.25,Investment
Cafe coffee purchase at | Ref:222936ec | Amount: INR 21976.19,Food
Personal loan EMI deduction | Ref:ceb9d89f | Amount: INR 3545.47,EMI
Myntra clothing order | Ref:cb65ee41 | Amount: INR 22368.65,Shopping
Ola cab fare | Ref:95bf2738 | Amount: INR 37437.31,Travel
Petrol pump fuel payment | Ref:adf84fa9 | Amount: INR 45347.1,Travel
SIP investment in mutual fund | Ref:785c1a1e | Amount: INR 2043.24,Investment
Amazon online shopping | Ref:598a1e37 | Amount: INR 1348.54,Shopping
Myntra clothing order | Ref:edf32d72 | Amount: INR 41274.3,Shopping
IndiGo flight ticket | Ref:bbe3863e | Amount: INR 42255.28,Travel
Personal loan EMI deduction | Ref:968ad2e0 | Amount: INR 3648.91,EMI
PPF contribution | Ref:ce591a9a | Amount: INR 27406.8,Investment
SBI car loan EMI | Ref:e5f1dadc | Amount: INR 18029.1,EMI
Personal loan EMI deduction | Ref:5d255340 | Amount: INR 48049.02,EMI
McDonald's meal payment | Ref:c2e5700e | Amount: INR 42137.5,Food
Bajaj Finserv EMI payment | Ref:2f66654e | Amount: INR 5554.02,EMI
SBI car loan EMI | Ref:f5a57061 | Amount: INR 7548.9,EMI
Personal loan EMI deduction | Ref:517baa74 | Amount: INR 34175.01,EMI
Amazon online shopping | Ref:d679bee5 | Amount: INR 12526.45,Shopping
Myntra clothing order | Ref:54c0ceb6 | Amount: INR 33046.86,Shopping
Zerodha stock purchase | Ref:21e18b71 | Amount: INR 42757.2,Investment
Amazon online shopping | Ref:4492df03 | Amount: INR 7770.38,Shopping
Fixed deposit investment | Ref:102e0d31 | Amount: INR 44848.37,Investment
Myntra clothing order | Ref:a15d4dd8 | Amount: INR 43962.94,Shopping
Petrol pump fuel payment | Ref:8bde1711 | Amount: INR 21615.27,Travel
Bajaj Finserv EMI payment | Ref:28609e11 | Amount: INR 18929.63,EMI
Grocery purchase at Big Bazaar | Ref:ee89101e | Amount: INR 37285.56,Food
Ola cab fare | Ref:4fc3b59d | Amount: INR 10709.58,Travel
HDFC home loan EMI | Ref:5627bc5d | Amount: INR 29157.21,EMI
Fixed deposit investment | Ref:2f6d6e72 | Amount: INR 32531.36,Investment
Cafe coffee purchase at | Ref:e9f9c811 | Amount: INR 24800.62,Food
HDFC home loan EMI | Ref:dc9a2e46 | Amount: INR 1031.41,EMI
Zerodha stock purchase | Ref:e5c71164 | Amount: INR 48078.37,Investment
Groww ETF investment | Ref:bf498bcb | Amount: INR 6618.68,Investment
Reliance Digital purchase | Ref:24a13fe5 | Amount: INR 7254.44,Shopping
Cafe coffee purchase at | Ref:3c05575c | Amount: INR 13934.78,Food
Flipkart electronics purchase | Ref:205e5b51 | Amount: INR 6181.27,Shopping
Reliance Digital purchase | Ref:6c8e39f9 | Amount: INR 14105.56,Shopping
IKEA furniture shopping | Ref:57cd65d1 | Amount: INR 31829.8,Shopping
Reliance Digital purchase | Ref:b054f808 | Amount: INR 33470.39,Shopping
Reliance Digital purchase | Ref:12a10336 | Amount: INR 23821.76,Shopping
Grocery purchase at Big Bazaar | Ref:644278b4 | Amount: INR 45809.07,Food
Restaurant dining at | Ref:7d30e43e | Amount: INR 34347.56,Food
Ola cab fare | Ref:4c3843ee | Amount: INR 11391.74,Travel
HDFC home loan EMI | Ref:04d3c882 | Amount: INR 27381.74,EMI
Flipkart electronics purchase | Ref:7d0fee06 | Amount: INR 5935.34,Shopping
